name,cat,ph,ts,dur,pid,tid,args_Data_type,args_Dest,args_Tag,args_Count,args_Comm,args_Request,args_Op,args_Root,args_Backtrace
MPI_Alltoallv,Event,X,2820693.07875,37292.95750000002,0,2,94502364045920,,,,94502373174928,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14652804fc1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x55f30bd6a754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x55f30bd6961a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Alltoallv,Event,X,2820694.49,39194.046249999665,0,4,94066656436832,,,,94066685361200,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14606e963c1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x558d99a42754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x558d99a4161a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Allreduce,Event,X,3001314.61875,7726.871250000317,0,0,94802912096864,,,1029,94802925722720,,94802912102496,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27ef5) (0x14cbcb50def5):MPI_Allreduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+25d2) (0x563905e5f5d2):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1646) (0x563905e5e646):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14cbcb1b5083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x563905e5eb7e):(null) [??:??:0]
"
MPI_Allreduce,Event,X,3004036.0175,5005.6425000000745,0,4,94066656436832,,,1029,94066685361200,,94066656442464,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27ef5) (0x14606e963ef5):MPI_Allreduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+25d2) (0x558d99a425d2):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x558d99a4161a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Allreduce,Event,X,3005790.20375,3246.9537500003353,0,2,94502364045920,,,1029,94502373174928,,94502364051552,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27ef5) (0x14652804fef5):MPI_Allreduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+25d2) (0x55f30bd6a5d2):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x55f30bd6961a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Allreduce,Event,X,3008416.37625,620.6549999997951,0,6,94139246686816,,,1029,94139261586272,,94139246692448,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27ef5) (0x14872423fef5):MPI_Allreduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+25d2) (0x559e805b75d2):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x559e805b661a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
MPI_Alltoall,Event,X,3009045.1325,3318.1650000000373,0,6,94139246686816,,,,94139261586272,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+278b5) (0x14872423f8b5):MPI_Alltoall [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+26df) (0x559e805b76df):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x559e805b661a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
MPI_Alltoall,Event,X,3009048.33125,3317.476250000298,0,2,94502364045920,,,,94502373174928,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+278b5) (0x14652804f8b5):MPI_Alltoall [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+26df) (0x55f30bd6a6df):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x55f30bd6961a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Alltoall,Event,X,3009052.98375,3310.9837499996647,0,4,94066656436832,,,,94066685361200,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+278b5) (0x14606e9638b5):MPI_Alltoall [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+26df) (0x558d99a426df):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x558d99a4161a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Alltoall,Event,X,3009055.34625,3308.0699999998324,0,0,94802912096864,,,,94802925722720,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+278b5) (0x14cbcb50d8b5):MPI_Alltoall [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+26df) (0x563905e5f6df):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1646) (0x563905e5e646):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14cbcb1b5083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x563905e5eb7e):(null) [??:??:0]
"
MPI_Alltoallv,Event,X,3012370.34,34346.01124999998,0,6,94139246686816,,,,94139261586272,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14872423fc1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x559e805b7754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x559e805b661a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
MPI_Alltoallv,Event,X,3012371.4725,33164.19874999998,0,4,94066656436832,,,,94066685361200,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14606e963c1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x558d99a42754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x558d99a4161a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Alltoallv,Event,X,3012371.61375,33260.07125000004,0,0,94802912096864,,,,94802925722720,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14cbcb50dc1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x563905e5f754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1646) (0x563905e5e646):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14cbcb1b5083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x563905e5eb7e):(null) [??:??:0]
"
MPI_Alltoallv,Event,X,3012373.15375,28054.493749999907,0,2,94502364045920,,,,94502373174928,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27c1f) (0x14652804fc1f):MPI_Alltoallv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2754) (0x55f30bd6a754):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+161a) (0x55f30bd6961a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Wtime,Event,X,3079316.08125,1.8912500003352761,0,2,,,,,,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4bdcd) (0x146528073dcd):_Z14jsi_inst_entert [??:??:0]
/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f104) (0x146528067104):MPI_Wtime [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+303c) (0x55f30bd6b03c):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1652) (0x55f30bd69652):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3079341.3525,48.06625000014901,0,2,94502364050528,,,1,94502373174928,,94502364048480,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x1465280501e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+168e) (0x55f30bd6968e):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Wtime,Event,X,3079413.9175,1.092499999795109,0,4,,,,,,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4bdcd) (0x14606e987dcd):_Z14jsi_inst_entert [??:??:0]
/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f104) (0x14606e97b104):MPI_Wtime [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+303c) (0x558d99a4303c):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1652) (0x558d99a41652):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3079434.89875,12679.487499999814,0,4,94066656441440,,,1,94066685361200,,94066656439392,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x14606e9641e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+168e) (0x558d99a4168e):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Wtime,Event,X,3084790.595,1.7612499999813735,0,6,,,,,,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4bdcd) (0x148724263dcd):_Z14jsi_inst_entert [??:??:0]
/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f104) (0x148724257104):MPI_Wtime [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+303c) (0x559e805b803c):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1652) (0x559e805b6652):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3084812.95625,7290.345000000205,0,6,94139246691424,,,1,94139261586272,,94139246689376,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x1487242401e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+168e) (0x559e805b668e):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
MPI_Wtime,Event,X,3087306.86375,1.9725000001490116,0,0,,,,,,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4bdcd) (0x14cbcb531dcd):_Z14jsi_inst_entert [??:??:0]
/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f104) (0x14cbcb525104):MPI_Wtime [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+303c) (0x563905e6003c):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1652) (0x563905e5e652):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14cbcb1b5083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x563905e5eb7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3087329.8325,4786.536249999888,0,0,94802912101472,,,1,94802925722720,,94802912099424,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x14cbcb50e1e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+168e) (0x563905e5e68e):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14cbcb1b5083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x563905e5eb7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3262041.4375,4.173750000074506,0,3,94146372846176,2,1000,1,94146375646192,94146375742848,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x14c305cd936f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x55a0291c02a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55a0291bf693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14c305981083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55a0291bfb7e):(null) [??:??:0]
"
MPI_Send,Event,X,3262074.565,5.553749999962747,0,3,94146372846176,4,1000,1,94146375646192,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f3fa) (0x14c305cf13fa):MPI_Send [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22f4) (0x55a0291c02f4):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55a0291bf693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14c305981083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55a0291bfb7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3277194.64125,4.596249999944121,0,5,94695632470624,4,1000,1,94695653382448,94695653478656,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x150904d4436f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x56200b88c2a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x56200b88b693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x1509049ec083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x56200b88bb7e):(null) [??:??:0]
"
MPI_Send,Event,X,3277227.72125,5.548750000074506,0,5,94695632470624,6,1000,1,94695653382448,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f3fa) (0x150904d5c3fa):MPI_Send [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22f4) (0x56200b88c2f4):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x56200b88b693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x1509049ec083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x56200b88bb7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3280490.9675,5.986250000074506,0,4,94066656436832,3,1000,1,94066685361200,94066685458304,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x14606e96336f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x558d99a422a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x558d99a41693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Send,Event,X,3280524.61,5.235000000335276,0,4,94066656436832,5,1000,1,94066685361200,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f3fa) (0x14606e97b3fa):MPI_Send [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22f4) (0x558d99a422f4):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x558d99a41693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Wait,Event,X,3280567.99625,5.260000000242144,0,4,,,,,,94066685458304,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27605) (0x14606e963605):MPI_Wait [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2319) (0x558d99a42319):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x558d99a41693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3285226.175,5.725000000093132,0,2,94502364045920,1,1000,1,94502373174928,94502373271936,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x14652804f36f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x55f30bd6a2a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55f30bd69693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Send,Event,X,3285259.79125,4.907500000204891,0,2,94502364045920,3,1000,1,94502373174928,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f3fa) (0x1465280673fa):MPI_Send [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22f4) (0x55f30bd6a2f4):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55f30bd69693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Wait,Event,X,3285293.2,17216.77874999959,0,2,,,,,,94502373271936,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+27605) (0x14652804f605):MPI_Wait [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+2319) (0x55f30bd6a319):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55f30bd69693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3291002.47125,88610.10999999987,0,4,94066656436832,,,1,94066685361200,,94066656442464,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x14606e9641e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+16cc) (0x558d99a416cc):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14606e60b083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x558d99a41b7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3302469.05625,4.1450000000186265,0,1,94252769010272,0,1000,1,94252800870704,94252800963328,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x14e14bf8f36f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x55b8eed0a2a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55b8eed09693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14e14bc37083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55b8eed09b7e):(null) [??:??:0]
"
MPI_Send,Event,X,3302501.34875,5.367500000167638,0,1,94252769010272,2,1000,1,94252800870704,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+3f3fa) (0x14e14bfa73fa):MPI_Send [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22f4) (0x55b8eed0a2f4):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x55b8eed09693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x14e14bc37083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55b8eed09b7e):(null) [??:??:0]
"
MPI_Reduce,Event,X,3312785.56,12.722500000149012,0,2,94502364045920,,,1,94502373174928,,94502364051552,0,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+281e5) (0x1465280501e5):MPI_Reduce [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+16cc) (0x55f30bd696cc):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Finalize,Event,X,3312834.7275,114109.29124999978,0,2,,,,,,,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4bdcd) (0x146528073dcd):_Z14jsi_inst_entert [??:??:0]
/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+4b552) (0x146528073552):MPI_Finalize [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+185a) (0x55f30bd6985a):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x146527cf7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x55f30bd69b7e):(null) [??:??:0]
"
MPI_Irecv,Event,X,3320778.31875,6.322499999776483,0,6,94139246686816,5,1000,1,94139261586272,94139261683328,,,"/home/sx/Toolkit/JSI-Toolkit/install/bin/libmpi_wrapper.so(+2736f) (0x14872423f36f):MPI_Irecv [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+22a1) (0x559e805b72a1):(null) [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1693) (0x559e805b6693):(null) [??:??:0]
/lib/x86_64-linux-gnu/libc.so.6(+24083) (0x148723ee7083):__libc_start_main [??:??:0]
/home/sx/NPB3.4.2/NPB3.4-MPI/bin/is.B.x(+1b7e) (0x559e805b6b7e):(null) [??:??:0]
"
